Frame,Alpha,Gamma,Temperature,Supersaturation,Area,Radius,Perimeter,dA_dt,dR_dt,dP_dt
310,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
311,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
312,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
313,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
314,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
315,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
316,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
317,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
318,0.3,0.0028,-11.2,0.13999999999999999,97,8.06225774829855,55,0,0.0,0
319,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,12,0.0,7
320,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
321,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
322,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
323,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
324,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
325,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
326,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
327,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
328,0.3,0.0028,-11.2,0.13999999999999999,109,8.06225774829855,62,0,0.0,0
329,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,6,0.8820141617006101,5
330,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
331,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
332,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
333,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
334,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
335,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
336,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
337,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
338,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
339,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
340,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
341,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
342,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
343,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
344,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
345,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
346,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
347,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
348,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
349,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
350,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
351,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
352,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
353,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
354,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
355,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
356,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
357,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
358,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
359,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
360,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
361,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
362,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
363,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
364,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
365,0.3,0.0028,-11.2,0.13999999999999999,115,8.94427190999916,67,0,0.0,0
366,0.3,0.0028,-11.2,0.13999999999999999,127,8.94427190999916,74,12,0.0,7
367,0.3,0.0028,-11.2,0.13999999999999999,127,8.94427190999916,74,0,0.0,0
368,0.3,0.0028,-11.2,0.13999999999999999,127,8.94427190999916,74,0,0.0,0
369,0.3,0.0028,-11.2,0.13999999999999999,127,8.94427190999916,74,0,0.0,0
370,0.3,0.0028,-11.2,0.13999999999999999,139,8.94427190999916,78,12,0.0,4
371,0.3,0.0028,-11.2,0.13999999999999999,139,8.94427190999916,78,0,0.0,0
372,0.3,0.0028,-11.2,0.13999999999999999,151,8.94427190999916,76,12,0.0,-2
373,0.3,0.0028,-11.2,0.13999999999999999,151,8.94427190999916,76,0,0.0,0
374,0.3,0.0028,-11.2,0.13999999999999999,151,8.94427190999916,76,0,0.0,0
375,0.3,0.0028,-11.2,0.13999999999999999,151,8.94427190999916,76,0,0.0,0
376,0.3,0.0028,-11.2,0.13999999999999999,151,8.94427190999916,76,0,0.0,0
377,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,6,1.3513582309878416,5
378,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
379,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
380,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
381,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
382,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
383,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
384,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
385,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
386,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
387,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
388,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
389,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
390,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
391,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
392,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
393,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
394,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
395,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
396,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
397,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
398,0.3,0.0028,-11.2,0.13999999999999999,157,10.295630140987,81,0,0.0,0
399,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,12,0.0,0
400,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
401,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
402,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
403,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
404,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
405,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
406,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
407,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
408,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
409,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
410,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
411,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
412,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
413,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
414,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
415,0.3,0.0028,-11.2,0.13999999999999999,169,10.295630140987,81,0,0.0,0
416,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,12,0.0,7
417,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,0,0.0,0
418,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,0,0.0,0
419,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,0,0.0,0
420,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,0,0.0,0
421,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,0,0.0,0
422,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,0,0.0,0
423,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,0,0.0,0
424,0.3,0.0028,-11.2,0.13999999999999999,181,10.295630140987,88,0,0.0,0
425,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,6,0.8847097465119482,5
426,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
427,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
428,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
429,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
430,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
431,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
432,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
433,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
434,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
435,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
436,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
437,0.3,0.0028,-11.2,0.13999999999999999,187,11.180339887498949,93,0,0.0,0
438,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,12,0.0,0
439,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
440,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
441,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
442,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
443,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
444,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
445,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
446,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
447,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
448,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
449,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
450,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
451,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
452,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
453,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
454,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
455,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
456,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
457,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
458,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
459,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
460,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
461,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
462,0.3,0.0028,-11.2,0.13999999999999999,199,11.180339887498949,93,0,0.0,0
463,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,12,0.0,7
464,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
465,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
466,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
467,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
468,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
469,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
470,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
471,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
472,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
473,0.3,0.0028,-11.2,0.13999999999999999,211,11.180339887498949,100,0,0.0,0
474,0.3,0.0028,-11.2,0.13999999999999999,217,12.529964086141668,105,6,1.3496241986427187,5
475,0.3,0.0028,-11.2,0.13999999999999999,217,12.529964086141668,105,0,0.0,0
476,0.3,0.0028,-11.2,0.13999999999999999,217,12.529964086141668,105,0,0.0,0
477,0.3,0.0028,-11.2,0.13999999999999999,217,12.529964086141668,105,0,0.0,0
478,0.3,0.0028,-11.2,0.13999999999999999,217,12.529964086141668,105,0,0.0,0
479,0.3,0.0028,-11.2,0.13999999999999999,217,12.529964086141668,105,0,0.0,0
480,0.3,0.0028,-11.2,0.13999999999999999,217,12.529964086141668,105,0,0.0,0
481,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,12,0.0,0
482,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
483,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
484,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
485,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
486,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
487,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
488,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
489,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
490,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
491,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
492,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
493,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
494,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
495,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
496,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
497,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
498,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
499,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
500,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
501,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
502,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
503,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
504,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
505,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
506,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
507,0.3,0.0028,-11.2,0.13999999999999999,229,12.529964086141668,105,0,0.0,0
508,0.3,0.0028,-11.2,0.13999999999999999,235,12.529964086141668,87,6,0.0,-18
509,0.3,0.0028,-11.2,0.13999999999999999,235,12.529964086141668,87,0,0.0,0
510,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,12,0.0,7
511,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
512,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
513,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
514,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
515,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
516,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
517,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
518,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
519,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
520,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
521,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
522,0.3,0.0028,-11.2,0.13999999999999999,247,12.529964086141668,94,0,0.0,0
523,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,6,0.8864437788570712,5
524,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
525,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
526,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
527,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
528,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
529,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
530,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
531,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
532,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
533,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
534,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
535,0.3,0.0028,-11.2,0.13999999999999999,253,13.416407864998739,99,0,0.0,0
536,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,12,0.0,0
537,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
538,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
539,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
540,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
541,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
542,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
543,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
544,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
545,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
546,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
547,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
548,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
549,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
550,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
551,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
552,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
553,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
554,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
555,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
556,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
557,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
558,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
559,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
560,0.3,0.0028,-11.2,0.13999999999999999,265,13.416407864998739,99,0,0.0,0
561,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,12,0.0,7
562,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
563,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
564,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
565,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
566,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
567,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
568,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
569,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
570,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
571,0.3,0.0028,-11.2,0.13999999999999999,277,13.416407864998739,106,0,0.0,0
572,0.3,0.0028,-11.2,0.13999999999999999,283,14.7648230602334,111,6,1.3484151952346615,5
573,0.3,0.0028,-11.2,0.13999999999999999,283,14.7648230602334,111,0,0.0,0
574,0.3,0.0028,-11.2,0.13999999999999999,283,14.7648230602334,111,0,0.0,0
575,0.3,0.0028,-11.2,0.13999999999999999,283,14.7648230602334,111,0,0.0,0
576,0.3,0.0028,-11.2,0.13999999999999999,283,14.7648230602334,111,0,0.0,0
577,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,12,0.0,0
578,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
579,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
580,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
581,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
582,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
583,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
584,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
585,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
586,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
587,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
588,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
589,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
590,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
591,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
592,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
593,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
594,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
595,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
596,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
597,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
598,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
599,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
600,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
601,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
602,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
603,0.3,0.0028,-11.2,0.13999999999999999,295,14.7648230602334,111,0,0.0,0
604,0.3,0.0028,-11.2,0.13999999999999999,307,14.7648230602334,115,12,0.0,4
605,0.3,0.0028,-11.2,0.13999999999999999,307,14.7648230602334,115,0,0.0,0
606,0.3,0.0028,-11.2,0.13999999999999999,319,14.7648230602334,115,12,0.0,0
607,0.3,0.0028,-11.2,0.13999999999999999,319,14.7648230602334,115,0,0.0,0
608,0.3,0.0028,-11.2,0.13999999999999999,319,14.7648230602334,115,0,0.0,0
609,0.3,0.0028,-11.2,0.13999999999999999,319,14.7648230602334,115,0,0.0,0
